service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"MF24-14-273-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-279-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-280-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-281-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-282-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-284-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-285-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-293-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-295-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-302-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-303-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-304-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-305-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-309-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-318-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-364-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-370-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-668-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-669-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-903-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-905-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-906-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-907-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-14-908-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-200-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-202-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-207-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-234-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-235-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-236-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-237-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-246-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-250-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-251-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-270-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-279-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-284-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-285-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-293-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-302-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-304-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-305-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-309-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-350-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-510-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-512-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-903-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-905-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-906-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-907-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-17-908-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-18-901-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-18-902-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-18-903-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-21-740-aus","0","0","0","1","1","0","0","20251201","20260301"
"MF24-32-600-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-32-603-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-32-604-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-32-922-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-32-923-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-33-200-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-33-207-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-33-250-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-33-251-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-33-350-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-33-901-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-33-902-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-215-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-216-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-220-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-223-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-232-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-234-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-235-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-236-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-237-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF2-43-525-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-43-534-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-43-536-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-43-538-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-43-540-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-43-541-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF24-35-426-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF24-35-429-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF2-43-542-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF24-35-903-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF2-44-684-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-44-685-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF24-53-420-aus","1","1","1","1","0","0","0","20251201","20260301"
"MF2-45-B05-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B50-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B51-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B52-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B53-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B54-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B55-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B60-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B61-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B63-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B64-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-45-B65-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B05-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B50-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B51-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B52-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B53-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B54-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B55-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B60-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B61-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B62-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B63-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B64-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B65-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B70-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-B71-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-46-BNG-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-49-601-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-49-625-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-49-900-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF25-14-200-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-207-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-270-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-271-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-273-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-279-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-280-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-281-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-282-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-284-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-285-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-293-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-295-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-302-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-303-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-304-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-305-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-309-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-318-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-364-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-370-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-668-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-669-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-903-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-905-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-906-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-907-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-14-908-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-200-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-202-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-207-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-234-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-235-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-236-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-237-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-246-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-250-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-251-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-270-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-279-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-284-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-285-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-293-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-302-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-304-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-305-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-309-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-350-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-510-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-512-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF2-51-789-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-17-903-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-905-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-906-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-907-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-17-908-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF2-51-790-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-791-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-792-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-795-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-796-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-798-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-799-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-881-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-18-901-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-18-902-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-18-903-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF2-51-890-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-891-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-892-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-893-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-894-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-895-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-897-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF2-51-898-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-663-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-664-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-671-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-672-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-677-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-679-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-681-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-682-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-688-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-689-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-690-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-691-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-694-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-695-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-697-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-699-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-732-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-734-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-735-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-736-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-737-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-738-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-740-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-742-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-745-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-753-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-754-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-755-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-757-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-758-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-21-765-aus","1","1","1","0","0","0","0","20251201","20260301"
"MF25-32-600-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-32-603-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-32-604-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-32-922-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-32-923-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-33-200-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-33-207-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-33-250-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-33-251-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-33-350-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-33-901-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-33-902-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-215-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-216-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-220-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-223-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-232-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-234-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-235-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-236-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-237-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-426-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-429-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF25-35-903-aus","0","0","0","0","1","0","0","20251201","20260301"
"MF2-57-w28-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-w35-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-w36-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-w37-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-w76-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF2-57-w77-aus","0","0","0","1","0","0","0","20251201","20260301"
"MF2-57-W80-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-W81-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-W82-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-W83-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-W85-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-W86-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-57-W88-aus","1","1","1","0","1","0","0","20251201","20260301"
"MF2-58-G01-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-58-G10-aus","1","1","1","1","1","0","0","20251201","20260301"
"MF2-58-G11-aus","1","1","1","1","1","0","0","20251201","20260301"
